id,date,city_st,location,size,size_str,urls,collection
,2020-06-03,"Pine City, MN",", Pine City, MN",,,['https://www.wcmpradio.com/post/protesters-make-their-voices-heard-in-pine-city'],CCC
,2020-06-03,"Plainfield, NH","Village of Meriden; intersection of Route 120 and Main Street, Plainfield, NH",150,approximately 150,['https://www.eagletimes.com/community/a-lot-of-work-ahead-of-us-meriden-vigil-organizers-look-to-sustain-momentum/article_3a9e4a1a-aa45-11ea-9502-83a216af8a62.html'],CCC
,2020-06-03,"Pleasant Hills, PA",", Pleasant Hills, PA",,,['https://www.post-gazette.com/local/south/2020/06/03/Pleasant-Hills-demonstration-protest-Southland-Shopping-Center-police-brutality-George-Floyd-death/stories/202006030119'],CCC
,2020-06-03,"Plymouth, MA","Brewster Gardens, Plymouth, MA",1000,more than 1000,"['https://www.enterprisenews.com/news/20200606/brockton-area-communities-rally-for-racial-justice-in-solidarity', 'https://www.patriotledger.com/news/20200604/supporters-gather-at-brewster-gardens-in-plymouth-to-protest-racism']",CCC
,2020-06-03,"Plymouth, MI",", Plymouth, MI",,,['https://plymouthvoice.com/protestors-march-in-plymouth/'],CCC
,2020-06-03,"Pocatello, ID",", Pocatello, ID",,,['https://www.idahostatejournal.com/news/local/change-happens-now-protest-against-racial-injustice-draws-hundreds-in-pocatello/article_e0d62e25-0266-5328-a9bf-85e6a1302756.html'],CCC
,2020-06-03,"Pocomoke City, MD",", Pocomoke City, MD",,,['http://www.wboc.com/story/42208250/protest-for-george-floyd-held-in-pocomoke'],CCC
,2020-06-03,"Portland, OR","bridge, Portland, OR",10000,10000,['https://twitter.com/cliffcrego/status/1268337714581078017'],CCC
,2020-06-03,"Poway, CA","near a strip mall at Pomerado and Twin Peaks roads, Poway, CA",100,more than 100,['https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/'],CCC
,2020-06-03,"Raleigh, NC","outside governor's mansion, Raleigh, NC",150,about 150,['https://twitter.com/will_doran/status/1268251517414408195'],CCC
,2020-06-03,"Ramona, CA",", Ramona, CA",,,['https://www.sandiegouniontribune.com/ramona-sentinel/news/story/2020-06-02/protesters-in-ramona-call-for-an-end-to-racism-and-oppression'],CCC
,2020-06-03,"Rancho Mirage, CA",", Rancho Mirage, CA",,,['https://www.desertsun.com/story/news/local/2020/06/03/rally-underway-rancho-mirage-string-desert-protests-continue/3139176001/'],CCC
,2020-06-03,"Rapid City, SD","Main Street Square, Rapid City, SD",50,more than 50,['https://rapidcityjournal.com/news/local/rapid-city-pine-ridge-reservation-youth-join-forces-for-black-lives-matter-protest/article_2600fd7c-8dc6-5429-bdd4-e40bdaf59452.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_RCJournal'],CCC
,2020-06-03,"Red Oak, TX",", Red Oak, TX",,,['https://www.keranews.org/post/photos-its-not-just-big-cities-black-lives-matter-protests-rise-texas-towns'],CCC
,2020-06-03,"Redmond, WA",", Redmond, WA",200,hundreds,['https://twitter.com/annehelen/status/1268221241883754496'],CCC
,2020-06-03,"Rhinebeck, NY",", Rhinebeck, NY",,,['https://twitter.com/annehelen/status/1268368676501086210'],CCC
,2020-06-03,"Richardson, TX",", Richardson, TX",,,['https://www.dallasnews.com/photos/2020/06/04/richardson-protest-at-berkner-park/'],CCC
,2020-06-03,"Ridgefield, WA","Pioneer St, Ridgefield, WA",200,hundreds,"['http://www.thereflector.com/news/article_83732708-a9c1-11ea-82ca-8fa628123d9f.html', 'https://www.columbian.com/news/2020/jun/05/clark-county-rally-a-peaceful-protest-against-police-brutality-systemic-racism/']",CCC
,2020-06-03,"Rifle, CO",", Rifle, CO",,,['https://twitter.com/annehelen/status/1268272713065349120'],CCC
,2020-06-03,"Riverview, FL",", Riverview, FL",1000,1000,['https://twitter.com/JayEmm77/status/1268434318327767043'],CCC
,2020-06-03,"Rocky Mount, VA",", Rocky Mount, VA",,,['http://cable12ynn.com/2020/06/03/gallery-black-white-come-out-together-in-peaceful-protest-in-rocky-mount/'],CCC
,2020-06-03,"Round Hill, VA","Niels Poulsen Park, Round Hill, VA",300,a few hundred; about 450,"['https://www.loudountimes.com/news/several-hundred-people-turn-out-in-round-hill-for-peaceful-protest-vigil/article_b86c9bd2-a675-11ea-9865-d73b85183465.html', 'https://twitter.com/MelissaLaverty/status/1268364389087948803']",CCC
,2020-06-03,"Salem, OR","sidewalk on Lancaster Drive NE, Salem, OR",200,200,"['https://www.oregonlive.com/nation/2020/06/oregon-protests-continue-for-7th-night.html', 'https://www.statesmanjournal.com/story/news/2020/06/03/salem-oregon-protest-today-george-floyd-death/3138566001/?cid=facebook_Statesman_Journal&fbclid=IwAR1aR5UfVIu_MWEeHxVF9yMqcfEehiI4oluvYAchBngF8Zf2L7VKy2G6K94']",CCC
,2020-06-03,"Salem, OR","State Capitol steps, Salem, OR",80,about 80,['https://www.statesmanjournal.com/story/news/2020/06/03/salem-oregon-protest-today-george-floyd-death/3138566001/?cid=facebook_Statesman_Journal&fbclid=IwAR1aR5UfVIu_MWEeHxVF9yMqcfEehiI4oluvYAchBngF8Zf2L7VKy2G6K94'],CCC
,2020-06-03,"San Antonio, TX","Travis Park/Bexar Courthouse, San Antonio, TX",1000,1000,"['https://twitter.com/RealDavidLynch/status/1266850710685208579', 'https://therivardreport.com/making-waves-san-antonios-new-black-lives-matter-movement/', 'https://www.mysanantonio.com/news/local/article/george-floyd-protests-day-5-live-updates-15314814.php']",CCC
,2020-06-03,"San Diego, CA","Mira Mesa Recreation Center on New Salem Street, San Diego, CA",36,several dozen,['https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/'],CCC
,2020-06-03,"San Diego, CA","Martin Luther King Jr. Promenade., San Diego, CA",100,about 100,['https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/'],CCC
,2020-06-03,"San Francisco, CA","Dolores Park, San Francisco, CA",10000,10K,"['https://twitter.com/RMac18/status/1268330404177563648', 'https://twitter.com/GriegoAdan/status/1268333422856060928', 'https://missionlocal.org/2020/06/protesters-begin-to-gather-at-mission-high-for-george-floyd-protest/']",CCC
,2020-06-03,"San Jose, CA",", San Jose, CA",,,['https://www.eastbaytimes.com/2020/06/05/alarming-authorities-seize-masks-oakland-printer-made-for-protesters/'],CCC
,2020-06-03,"San Luis Obispo, CA","downtown, San Luis Obispo, CA",200,hundreds,['https://www.sanluisobispo.com/news/local/article243245036.html'],CCC
,2020-06-03,"San Mateo, CA",", San Mateo, CA",,,['https://www.kron4.com/news/george-floyd-protests/hundreds-protest-death-of-george-floyd-outside-san-mateo-city-hall/'],CCC
,2020-06-03,"San Ramon, CA",", San Ramon, CA",,,['https://danvillesanramon.com/news/2020/06/03/san-ramon-residents-take-to-the-streets-in-mass-demonstration-against-racism-police-brutality'],CCC
,2020-06-03,"Sandersville, GA",", Sandersville, GA",,,['http://www.waco100fm.com/2020/06/04/peaceful-protest-held-in-washington-county-3/?fbclid=IwAR1PkIwvORk1owaPdykP_qKNlxW-qR_7KwLc2oxIcKXvWFrlwzVp6c1yQcc'],CCC
,2020-06-03,"Sandpoint, ID",", Sandpoint, ID",,,['https://twitter.com/annehelen/status/1268296016710610945'],CCC
,2020-06-03,"Santa Cruz, CA","Lighthouse Point, Santa Cruz, CA",2000,thousands,['https://www.santacruzsentinel.com/2020/06/04/police-station-downtown-santa-cruz-vandalized-following-protest/'],CCC
,2020-06-03,"Santa Cruz, CA","downtown, Santa Cruz, CA",,,['https://www.santacruzsentinel.com/2020/06/04/police-station-downtown-santa-cruz-vandalized-following-protest/'],CCC
,2020-06-03,"Seattle, WA","city hall plaza, Seattle, WA",2000,thousands,['https://twitter.com/RevoWatch/status/1268337998325784576'],CCC
,2020-06-03,"Seattle, WA","E Pine and near Cal Anderson, Seattle, WA",2000,thousands,['https://www.capitolhillseattle.com/2020/06/sixth-day-of-protest-in-seattle-brings-victories-for-the-movement-and-another-night-of-protest-on-capitol-hill/'],CCC
,2020-06-03,"Sebastopol, CA","corner of Main Street and Highway 12, Sebastopol, CA",,,['http://www.sonomawest.com/sonoma_west_times_and_news/news/update-sebastopol-takes-a-knee-for-george-floyd-plus-noon-demonstration-planned-for-june-3/article_0369a5d4-a4e7-11ea-9586-8fbd155d2738.html'],CCC
,2020-06-03,"Seguin, TX",", Seguin, TX",,,['http://seguingazette.com/alert/article_ddc08666-a60a-11ea-9503-bf3476c60eea.html'],CCC
,2020-06-03,"Sequim, WA",", Sequim, WA",,,['https://www.myclallamcounty.com/2020/06/03/sequim-police-chief-says-protest-was-peaceful-dispels-rumors/'],CCC
,2020-06-03,"Shawano, WI",", Shawano, WI",,,['https://www.tchdailynews.com/2020/06/03/71777/'],CCC
,2020-06-03,"Sisters, OR","corner of Locust Street and Oregon 20, Sisters, OR",1,1,['https://www.oregonlive.com/nation/2020/06/oregon-protests-continue-for-7th-night.html'],CCC
,2020-06-03,"Sitka, AK",", Sitka, AK",,,['https://twitter.com/annehelen/status/1268204752111726594'],CCC
,2020-06-03,"Slidell, LA",", Slidell, LA",,,['https://www.wwltv.com/article/news/local/northshore/slidell-mayor-on-protests-im-proud-of-our-community/289-445e245e-8b34-4b34-bc01-57c2bef3b274'],CCC
,2020-06-03,"Soldotna, AK",", Soldotna, AK",,,['https://www.peninsulaclarion.com/news/peninsula-residents-turn-out-for-black-lives-matter-protests/'],CCC
,2020-06-03,"Solona Beach, CA",", Solona Beach, CA",,,['https://www.delmartimes.net/news/story/2020-06-03/solana-beach-protests-death-of-george-floyd'],CCC
,2020-06-03,"Sonoma, CA","Sonoma Plaza; city hall, Sonoma, CA",300,more than doubled from approximately 150,['https://www.sonomanews.com/news/11011598-181/sonoma-youth-demand-change?sba=AAS'],CCC
,2020-06-03,"South Bend, IN","at the County-City Building , South Bend, IN",200,over 200,['https://www.southbendtribune.com/news/publicsafety/hundreds-turn-out-for-peaceful-black-lives-matter-protest-in-downtown-south-bend/article_370ae1fc-a792-11ea-a8ae-0fdf57184a15.html'],CCC
,2020-06-03,"Spring Township, PA",", Spring Township, PA",,,['https://www.readingeagle.com/news/local/peaceful-protest-in-spring-township-a-call-for-equality-and-justice/article_7be2c94e-a5f7-11ea-820f-13ee8f0ceb03.html?utm_medium=social&utm_content=fb-readingeagle&utm_source=facebook.com&utm_campaign=socialflow'],CCC
,2020-06-03,"St. Charles, MO",", St. Charles, MO",,,['https://www.stltoday.com/news/local/hundreds-shake-off-withering-heat-to-gather-at-st-louis-area-protests/article_7f7c642f-f224-585d-b682-f3f8f051b5f4.html'],CCC
,2020-06-03,"St. Helens, OR",", St. Helens, OR",200,hundreds,"['https://www.oregonlive.com/nation/2020/06/oregon-protests-continue-for-7th-night.html', 'https://pamplinmedia.com/scs/83-news/469733-380143-racial-justice-protest-in-st-helens-draws-hundreds-']",CCC
,2020-06-03,"St. Johnsbury, VT",", St. Johnsbury, VT",150,between 150 and 200,"['https://vtdigger.org/2020/06/03/police-arrest-4-at-st-johnsbury-george-floyd-protest/', 'https://www.wcax.com/content/news/Investigation-launched-into-handling-of-protest-in-St-Johnsbury-571024551.html', 'https://www.timesargus.com/news/vermont_wire/4-arrested-in-st-johnsbury-protest-attended-by-hundreds/article_e017ca6c-497a-575f-9e81-51c055d43bae.html']",CCC
,2020-06-03,"Stamford, CT",", Stamford, CT",,,['https://twitter.com/newsysuzy/status/1268337653856026625'],CCC
,2020-06-03,"Stanwood, WA","intersection of Highway 532 and 92nd Avenue NW, Stanwood, WA",20,over 20; 30,"['https://www.heraldnet.com/news/protesters-turn-out-in-monroe-lake-stevens-event-planned/', 'https://www.goskagit.com/scnews/news/connecting-for-change-calling-for-justice-at-stanwood-protest/article_5a835a29-d873-5088-9c94-eaa98932b70c.html']",CCC
,2020-06-03,"Steamboat Springs, CO","Courthouse, Steamboat Springs, CO",,,['https://twitter.com/annehelen/status/1268377711468097537'],CCC
,2020-06-03,"Stevenson, WA",", Stevenson, WA",,,['https://katu.com/amp/news/local/teen-works-to-start-protest-movement-in-small-washington-town'],CCC
,2020-06-03,"Stillwater, OK",", Stillwater, OK",,,['https://www.koco.com/article/stillwater-residents-gather-for-peaceful-demonstration-to-honor-george-floyd/32755516'],CCC
,2020-06-03,"Stoughton, MA","Halloran Park, Stoughton, MA",200,about 200,"['https://www.enterprisenews.com/news/20200606/brockton-area-communities-rally-for-racial-justice-in-solidarity', 'https://patch.com/massachusetts/stoughton/hundreds-peacefully-protest-killing-george-floyd-stoughton']",CCC
,2020-06-03,"Sun Prairie, WI","City Hall, Sun Prairie, WI",200,hundreds; several hundred,"['https://twitter.com/annehelen/status/1268368250527600640', 'https://www.nbc15.com/content/news/Several-hundred-protesters-rally-in-Sun-Prairie-No-longer-going-to-be-silenced-570994891.html']",CCC
,2020-06-03,"Surprise, AZ",", Surprise, AZ",,,"['https://www.yourvalley.net/surprise-independent/stories/saving-surprise-from-all-sides,163729?fbclid=IwAR35kq0YDx4fEAfesOCHQ6SoHPnMjhC8LAwTCPKrzIA14GWXwlQ46a7D8Ik']",CCC
,2020-06-03,"Sykesville, MD","Main Street  , Sykesville, MD",,,"['https://mailchi.mp/406bcac67bdb/blm-westminster-sykesville', 'https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html']",CCC
,2020-06-03,"Tacoma, WA",", Tacoma, WA",,,['https://twitter.com/stevbur3/status/1268337537656877056'],CCC
,2020-06-03,"Taos, NM",", Taos, NM",,,"['https://www.taosnews.com/stories/photo-gallery-taos-protests-for-justice,64214']",CCC
,2020-06-03,"The Woodlands, TX",", The Woodlands, TX",,,['https://www.yourconroenews.com/neighborhood/moco/news/article/March-led-by-The-Woodlands-youth-honors-George-15315673.php'],CCC
,2020-06-03,"Tolland, CT",", Tolland, CT",24,count pic,['https://twitter.com/emilybegue/status/1268254602576695296'],CCC
,2020-06-03,"Torrington, CT","Coe Memorial Park, Torrington, CT",,,"['https://www.ctpost.com/local/article/George-Floyd-protests-over-the-weekend-continue-15323299.php', 'https://www.rep-am.com/local/localnews/2020/06/06/city-man-charged-after-threat-to-drive-car-through-torrington-protest/']",CCC
,2020-06-03,"Tucson, AZ",", Tucson, AZ",,,['https://twitter.com/PeccaryNotPig/status/1268367250672631809'],CCC
,2020-06-03,"Tuskegee, AL",", Tuskegee, AL",,,['https://www.wsfa.com/video/2020/06/03/peaceful-protest-held-tuskegee/'],CCC
,2020-06-03,"Twin Falls, ID",", Twin Falls, ID",,,['https://magicvalley.com/news/local/photos-peaceful-protest-in-twin-falls/collection_14301528-92b7-544e-a57d-52b72d0ecd7a.html#1'],CCC
,2020-06-03,"Unalakleet, AK",", Unalakleet, AK",22,count pic,['https://twitter.com/PoKado99/status/1268395280153456642'],CCC
,2020-06-03,"Upland, CA",", Upland, CA",,,['https://abc7.com/upland-protest-man-pulls-rifle-rile-arrest-california/6229712/'],CCC
,2020-06-03,"Upper Arlington, OH",", Upper Arlington, OH",,,['https://radio.wosu.org/post/protests-spread-columbus-suburbs-you-are-elite-people-can-make-change#stream/0'],CCC
,2020-06-03,"Vienna, VA",", Vienna, VA",,,['https://patch.com/virginia/vienna/peaceful-racial-justice-protests-planned-vienna'],CCC
,2020-06-03,"Warsaw, IN",", Warsaw, IN",,,['https://www.wndu.com/content/news/Peaceful-protest-in-Warsaw-to-seek-justice-for-George-Floyd--571004721.html'],CCC
,2020-06-03,"Washington, DC","on I Street near White House, Washington, DC",300,several hundred,"['https://wtop.com/dc/2020/06/dc-george-floyd-protests-day-6/', 'https://twitter.com/FitzFox5DC/status/1268274798754508805']",CCC
,2020-06-03,"Washington, DC","near White House, Washington, DC",,,['https://twitter.com/TaylorPopielarz/status/1268310370206117888'],CCC
,2020-06-03,"Wauwatosa, WI",", Wauwatosa, WI",,,['https://www.jsonline.com/story/news/2020/06/03/milwaukee-madison-protests-george-floyd-live-updates-june-3/3132530001/'],CCC
,2020-06-03,"Waynesboro, VA",", Waynesboro, VA",,,['https://www.newsvirginian.com/news/local/watch-now-waynesboro-gathers-for-peaceful-george-floyd-protest/video_50f8d706-3ae2-547f-8d22-bde99cd1bb4c.html'],CCC
,2020-06-03,"Wellington, FL","Rt 441, Wellington, FL",1,count video,['https://www.tiktok.com/@shanemeyers1/video/6833791639127919877'],CCC
,2020-06-03,"West Hollywood, CA",", West Hollywood, CA",,,['https://twitter.com/KNX1070/status/1268268384199663616'],CCC
,2020-06-03,"Westerville, OH",", Westerville, OH",,,['https://abc6onyourside.com/news/local/peaceful-protesters-march-to-westerville-police-headquarters-for-black-lives-matter-rallyy'],CCC
,2020-06-03,"Westminster, MD","Main Street front of the Westminster Branch of the Carroll Co Public Library, Westminster, MD",50,50 to 70,"['https://www.facebook.com/events/s/westminster-md-black-lives-mat/256178552261533/', 'https://www.baltimoresun.com/maryland/carroll/news/cc-blm-black-lives-matter-protests-carroll-county-20200603-ol73b6kzyfhcxcpuzwoft5gsbi-story.html']",CCC
,2020-06-03,"Weston, FL",", Weston, FL",,,['https://wsvn.com/news/local/protesters-gather-in-weston-to-demonstrate-against-racism-police-brutality/'],CCC
,2020-06-03,"Wheaton, IL",", Wheaton, IL",,,['https://www.mysuburbanlife.com/2020/06/03/were-not-going-to-let-this-happen-anymore-protesters-pack-wheaton-park-to-decry-racism/ak15fz8/'],CCC
,2020-06-03,"Wilkes-Barre, PA","Public Square, Wilkes-Barre, PA",300,several hundred,['https://m.citizensvoice.com/news/hundreds-unite-on-public-square-in-wilkes-barre-for-black-lives-matter-rally-1.2634996'],CCC
,2020-06-03,"Woonsocket, RI",", Woonsocket, RI",,,['https://www.providencejournal.com/news/20200603/woonsocket-protesters-police-share-in-period-of-silence-to-honor-george-floyd'],CCC
,2020-06-03,"Wooster, OH","northeast corner of Market and Liberty streets, Wooster, OH",35,nearly 35,['https://www.the-daily-record.com/news/20200603/black-lives-matter-protests-continue-downtown'],CCC
,2020-06-04,"Abilene, TX",", Abilene, TX",,,['https://www.reporternews.com/story/news/2020/06/06/youths-lead-way-saturday-march-third-eight-days-here/3159912001/'],CCC
,2020-06-04,"Allen Park, MI",", Allen Park, MI",,,['https://www.thenewsherald.com/news/hundreds-of-protesters-bring-their-message-downriver-demand-justice/article_b1625d02-a6cc-11ea-bc67-b34eb4f35915.html'],CCC
,2020-06-04,"Anna, IL",", Anna, IL",,,['https://www.bnd.com/news/local/article243271936.html'],CCC
,2020-06-04,"Ansonia, CT","city hall, Ansonia, CT",100,at least 100,['https://www.ctpost.com/local/article/Emulating-Martin-Luther-King-Jr-protesters-and-15318272.php'],CCC
,2020-06-04,"Arlington Heights, IL",", Arlington Heights, IL",,,['https://www.dailyherald.com/news/20200604/hundreds-protesting-in-arlington-heights-we-need-to-protect-our-neighbors-of-color'],CCC
,2020-06-04,"Ashland, OH",", Ashland, OH",,,['https://www.ashlandsource.com/news/around-50-join-in-ashland-protests-against-racism-police-brutality/article_fa142066-a745-11ea-a8e2-630e2eefb7ba.html'],CCC
,2020-06-04,"Auburn, ME",", Auburn, ME",,,['https://www.wmtw.com/article/hundreds-take-part-in-black-lives-matter-protest-in-lewiston-auburn/32771824'],CCC
,2020-06-04,"Auburn, IN",", Auburn, IN",,,['https://wpta21.com/2020/06/04/several-dozen-take-part-in-auburn-demonstration-for-george-floyd/'],CCC
,2020-06-04,"Avon, CT","in front of Avon Congregational Church, Avon, CT",,,['https://www.nbcconnecticut.com/news/local/more-demonstrations-planned-in-ct-to-call-for-justice-for-george-floyd/2282591/'],CCC
,2020-06-04,"Bakersfield, CA","Mesa Verde immigrant detention center, Bakersfield, CA",70,almost everyone of 70,['https://www.ourprism.org/1952428'],CCC
,2020-06-04,"Battle Creek, MI","downtown, Battle Creek, MI",200,about 200,['https://www.freep.com/story/news/local/michigan/2020/06/06/protesters-hold-events-across-michigan-honor-george-floyd/3163900001/'],CCC
,2020-06-04,"Baytown, TX",", Baytown, TX",,,['http://baytownsun.com/news/article_d003521e-a7a0-11ea-bdc3-bf88144812dd.html'],CCC
,2020-06-04,"Beatrice, NE",", Beatrice, NE",,,['https://journalstar.com/news/state-and-regional/nebraska/man-cited-for-assault-during-beatrice-protest/article_2bbf86ba-d03d-5739-88f0-c56382fe12f0.html'],CCC
,2020-06-04,"Bedford, PA","corner of Penn and Juliana, Bedford, PA",30,30 to 40,['https://wjactv.com/news/local/dozens-protest-in-downtown-bedford-to-speak-out-against-racial-injustice'],CCC
,2020-06-04,"Bethel, CT","library, Bethel, CT",60,about 60,['https://www.newstimes.com/local/article/Some-people-need-to-wake-up-Protest-15318437.php'],CCC
,2020-06-04,"Birmingham, AL","Kelly Ingram Park, Birmingham, AL",,,['https://twitter.com/lexsoull/status/1267574854791938050'],CCC
,2020-06-04,"Birmingham, MI",", Birmingham, MI",,,['https://www.hometownlife.com/story/news/local/birmingham/2020/06/10/sunday-protest-birmingham-brings-largest-crowd-yet/5333433002/'],CCC
,2020-06-04,"Bloomfield, CT","town hall green, Bloomfield, CT",,,['https://www.nbcconnecticut.com/news/local/more-demonstrations-planned-in-ct-to-call-for-justice-for-george-floyd/2282591/'],CCC
,2020-06-04,"Boston, MA","Jamaica Plain, Boston, MA",1000,more than 1000,"['https://twitter.com/WCVB/status/1268659123291213825', 'https://patch.com/massachusetts/jamaicaplain/black-lives-matter-vigil-jamaica-plain']",CCC
,2020-06-04,"Boston, MA","Roslindale, Boston, MA",,,['https://www.bostonglobe.com/2020/06/04/metro/several-protests-planned-round-boston-thursday/'],CCC
,2020-06-04,"Boulder City, NV",", Boulder City, NV",,,['https://bouldercityreview.com/news/informal-protest-remains-peaceful-61284/'],CCC
,2020-06-04,"Brentwood, MO",", Brentwood, MO",,,['https://www.ksdk.com/article/news/local/protests/hundreds-gather-in-brentwood-for-george-floyd-rally/63-c7f47e01-1f31-4655-b441-71da8cce66ab'],CCC
,2020-06-04,"Brighton, MI",", Brighton, MI",,,['https://www.whmi.com/news/article/peaceful-protests-held-brighton-howell-thursday'],CCC
,2020-06-04,"Bristol, CT","the Federal Hill Green, Bristol, CT",,,"['http://www.bristolpress.com/BP-Bristol+News/373157/peaceful-protests-in-several-area-towns-planned-over-next-two-days', 'https://twitter.com/gracesmom48/status/1268961245824245760']",CCC
,2020-06-04,"Brockton, MA","Polce Dept, Brockton, MA",,,['https://www.enterprisenews.com/news/20200606/brockton-area-communities-rally-for-racial-justice-in-solidarity'],CCC
,2020-06-04,"Brookfield , WI",", Brookfield , WI",,,"['https://www.jsonline.com/story/communities/west/news/brookfield/2020/06/04/george-floyd-protest-brookfield-students-march-for-justice/3146414001/', 'https://twitter.com/KristinAlison/status/1268557141650149376']",CCC
,2020-06-04,"Brunswick, GA","Near Glynn County Courthouse, Brunswick, GA",,,['https://www.ajc.com/news/crime--law/hearing-rally-planned-hours-apart-ahmaud-arbery-case/d2FWWT5cQsEWBIcXzGguDL/'],CCC
,2020-06-04,"Buellton, CA",", Buellton, CA",,,['https://syvnews.com/news/local/photos-hundreds-protest-for-peace-in-buellton-thursday/collection_733b9896-6581-5727-926e-14a33357d754.html#4'],CCC
,2020-06-04,"Buffalo, NY","Niagara Square, Buffalo, NY",,,"['https://www.nbc26.com/news/local-news/two-buffalo-police-officers-charged-with-assault-of-75-year-old-protester', 'https://twitter.com/news4buffalo/status/1268728275767103489']",CCC
,2020-06-04,"Buffalo Grove, IL",", Buffalo Grove, IL",,,['https://www.dailyherald.com/news/20200604/students-gather-hundreds-in-buffalo-grove-so-real-change-can-be-made'],CCC
,2020-06-04,"Burbank, CA",", Burbank, CA",,,['https://www.dailynews.com/2020/06/04/burbank-protest-draws-hundreds-exceeds-organizers-expectations/'],CCC
,2020-06-04,"Burke, VA",", Burke, VA",,,['https://patch.com/virginia/burke/photos-black-lives-matter-rally-draws-crowd-burke'],CCC
,2020-06-04,"Burlington, WA",", Burlington, WA",,,['https://www.goskagit.com/news/protesters-line-burlington-boulevard-in-black-lives-matter-protest/article_a3131b7a-a6a8-11ea-a39c-0f8db06e55c6.html'],CCC
,2020-06-04,"Buzzards Bay, MA",", Buzzards Bay, MA",,,['https://www.capenews.net/bourne/news/peaceful-rally-draws-hundreds-to-buzzards-bay/article_a1357615-780e-538f-a7a9-6c48f2719806.html'],CCC
,2020-06-04,"Cabot, AR",", Cabot, AR",,,['https://www.fox16.com/news/local-news/peaceful-protest-in-happening-in-cabot/'],CCC
,2020-06-04,"Cary, NC",", Cary, NC",,,['https://www.wral.com/george-floyd-protests-peaceful-crowds-gather-in-raleigh-cary-and-durham/19130335/'],CCC
,2020-06-04,"Chagrin Falls, OH","Riverside Park, Chagrin Falls, OH",250,Around 250 to 300,"['https://fox8.com/news/chagrin-falls-businesses-board-up-windows-but-protest-stays-peaceful/', 'https://www.cleveland.com/news/2020/06/hysteria-in-chagrin-falls-over-george-floyd-protest-exposes-troubling-mindset-of-white-america.html', 'https://twitter.com/annehelen/status/1268637497501732864']",CCC
,2020-06-04,"Cheboygan, MI","Washington Park, Cheboygan, MI",100,over 100,"['https://www.cheboygannews.com/news/20200605/over-100-people-attend-peaceful-protest-at-washington-park', 'https://www.freep.com/story/news/local/michigan/2020/06/06/protesters-hold-events-across-michigan-honor-george-floyd/3163900001/']",CCC
,2020-06-04,"Chelsea, MI",", Chelsea, MI",,,['https://chelseaupdate.com/about-300-people-rally-at-pierce-park-last-week/'],CCC
,2020-06-04,"Chula Vista, CA","outside Chula Vista Community Park, Chula Vista, CA",,,['https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/'],CCC
,2020-06-04,"Clovis, CA",", Clovis, CA",18,count pic,['online submission'],CCC
,2020-06-04,"Coatesville, PA",", Coatesville, PA",,,['https://www.dailylocal.com/news/struggle-for-human-rights-unites-west-chester-and-coatesville/article_7895fdba-a69c-11ea-abba-576cd684fb14.html'],CCC
,2020-06-04,"Coffeyville, KS",", Coffeyville, KS",,,['https://kggfradio.com/local-news/511952'],CCC
,2020-06-04,"Columbia, IL",", Columbia, IL",,,['https://www.republictimes.net/monroe-county-shows-compassion-concern-for-blm-fight/'],CCC
,2020-06-04,"Columbus, IN",", Columbus, IN",700,between 700-1000,['http://www.therepublic.com/2020/06/10/leading_the_way_two_who_persevered_for_racial_justice_long_before_thursdays_rally/'],CCC
,2020-06-04,"Corbin, KY",", Corbin, KY",,,['https://twitter.com/annehelen/status/1268980715615473664'],CCC
,2020-06-04,"Craig, CO",", Craig, CO",,,['https://www.craigdailypress.com/news/craig-holds-emotional-protest-in-response-to-death-of-george-floyd/'],CCC
,2020-06-04,"Creede, CO",", Creede, CO",,,['https://twitter.com/annehelen/status/1268616948876578818'],CCC
,2020-06-04,"Crossett, AR",", Crossett, AR",,,['https://www.myarklamiss.com/news/arkansas-news/crossett-residents-hope-for-genuine-change-after-community-wide-gathering/'],CCC
,2020-06-04,"Dacula, GA",", Dacula, GA",,,['https://www.gwinnettdailypost.com/local/watch-protesters-march-along-hamilton-mill-parkway/video_ca6fff6e-a6b0-11ea-af0f-f7a1498113cf.html'],CCC
,2020-06-04,"Dallas, TX","Dallas city hall, Dallas, TX",100,about 100,"['https://www.dallasnews.com/news/2020/06/04/photos-peaceful-prayerful-protests-on-7th-day-call-for-unity-healing-in-dallas-mckinney/', 'https://www.wfaa.com/article/news/local/live-updates-protest-7th-day-dallas-fort-worth-north-texas-protests/287-489192b2-2267-46ae-a356-843e03bfd595']",CCC
,2020-06-04,"Dallas, OR",", Dallas, OR",,,['https://wou.edu/westernhowl/polk-county-residents-gather-in-monmouth-to-protest-police-brutality-racism/'],CCC
